2021	3	5	2021	3	5	0	0	0
2021	3	6	2021	3	6	0	0	0
2021	3	7	2021	3	7	0	0	0
2021	3	8	2021	3	8	1	1	0
2021	3	9	2021	3	9	2	2	0
2021	3	10	2021	3	10	4	4	0
2021	3	11	2021	3	11	40	40	0
2021	3	12	2021	3	12	17	17	0
2021	3	13	2021	3	13	4	4	0
2021	3	14	2021	3	14	23	23	0
2021	3	15	2021	3	15	77	77	0
2021	3	16	2021	3	16	62	62	0
2021	3	17	2021	3	17	82	82	0
2021	3	18	2021	3	18	75	75	0
2021	3	19	2021	3	19	57	57	0
2021	3	20	2021	3	20	14	14	0
2021	3	21	2021	3	21	26	26	0
2021	3	22	2021	3	22	127	127	0
2021	3	23	2021	3	23	151	151	0
2021	3	24	2021	3	24	158	158	1
2021	3	25	2021	3	25	431	429	0
2021	3	26	2021	3	26	227	227	0
2021	3	27	2021	3	27	58	58	0
2021	3	28	2021	3	28	87	87	0
2021	3	29	2021	3	29	338	338	1
2021	3	30	2021	3	30	165	165	0
2021	3	31	2021	3	31	260	260	0
2021	4	1	2021	4	1	226	226	0
2021	4	2	2021	4	2	107	107	1
2021	4	3	2021	4	3	90	90	0
2021	4	4	2021	4	4	55	55	0
2021	4	5	2021	4	5	50	50	1
2021	4	6	2021	4	6	853	852	4
2021	4	7	2021	4	7	239	239	0
2021	4	8	2021	4	8	319	318	0
2021	4	9	2021	4	9	518	507	2
2021	4	10	2021	4	10	63	63	2
2021	4	11	2021	4	11	62	60	0
2021	4	12	2021	4	12	558	553	5
2021	4	13	2021	4	13	334	334	0
2021	4	14	2021	4	14	453	450	5
2021	4	15	2021	4	15	258	257	1
2021	4	16	2021	4	16	515	514	1
2021	4	17	2021	4	17	71	71	0
2021	4	18	2021	4	18	67	67	1
2021	4	19	2021	4	19	384	383	7
2021	4	20	2021	4	20	366	364	0
2021	4	21	2021	4	21	352	348	1
2021	4	22	2021	4	22	245	240	3
2021	4	23	2021	4	23	209	200	2
2021	4	24	2021	4	24	66	65	0
2021	4	25	2021	4	25	51	44	2
2021	4	26	2021	4	26	317	314	4
2021	4	27	2021	4	27	276	273	4
2021	4	28	2021	4	28	244	243	2
2021	4	29	2021	4	29	174	173	1
2021	4	30	2021	4	30	457	454	3
2021	5	1	2021	5	1	129	129	1
2021	5	2	2021	5	2	53	52	0
2021	5	3	2021	5	3	255	252	5
2021	5	4	2021	5	4	276	274	2
2021	5	5	2021	5	5	255	251	4
2021	5	6	2021	5	6	308	302	1
2021	5	7	2021	5	7	350	345	4
2021	5	8	2021	5	8	61	59	0
2021	5	9	2021	5	9	48	45	0
2021	5	10	2021	5	10	369	366	0
2021	5	11	2021	5	11	277	274	1
2021	5	12	2021	5	12	304	304	0
2021	5	13	2021	5	13	415	411	5
2021	5	14	2021	5	14	414	405	7
2021	5	15	2021	5	15	53	53	0
2021	5	16	2021	5	16	36	35	1
2021	5	17	2021	5	17	286	276	4
2021	5	18	2021	5	18	205	199	3
2021	5	19	2021	5	19	201	198	2
2021	5	20	2021	5	20	429	426	1
2021	5	21	2021	5	21	278	273	1
2021	5	22	2021	5	22	68	68	0
2021	5	23	2021	5	23	61	60	0
2021	5	24	2021	5	24	335	327	0
2021	5	25	2021	5	25	251	247	4
2021	5	26	2021	5	26	269	265	5
2021	5	27	2021	5	27	317	317	2
2021	5	28	2021	5	28	297	295	1
2021	5	29	2021	5	29	63	63	0
2021	5	30	2021	5	30	49	48	1
2021	5	31	2021	5	31	612	611	6
2021	6	1	2021	6	1	200	197	2
2021	6	2	2021	6	2	206	203	2
2021	6	3	2021	6	3	330	326	9
2021	6	4	2021	6	4	259	257	3
2021	6	5	2021	6	5	53	51	0
