2021	9	20	2021	9	20	0	0	0
2021	9	21	2021	9	21	0	0	0
2021	9	22	2021	9	22	0	0	0
2021	9	23	2021	9	23	1	1	0
2021	9	24	2021	9	24	2	2	0
2021	9	25	2021	9	25	1	1	0
2021	9	26	2021	9	26	0	0	0
2021	9	27	2021	9	27	5	5	0
2021	9	28	2021	9	28	5	5	0
2021	9	29	2021	9	29	14	14	0
2021	9	30	2021	9	30	12	12	0
2021	10	1	2021	10	1	19	19	0
2021	10	2	2021	10	2	6	6	0
2021	10	3	2021	10	3	6	6	0
2021	10	4	2021	10	4	18	18	0
2021	10	5	2021	10	5	22	22	0
2021	10	6	2021	10	6	19	19	0
2021	10	7	2021	10	7	27	26	0
2021	10	8	2021	10	8	40	40	0
2021	10	9	2021	10	9	14	13	0
2021	10	10	2021	10	10	14	12	0
2021	10	11	2021	10	11	27	27	0
2021	10	12	2021	10	12	35	35	0
2021	10	13	2021	10	13	91	91	0
2021	10	14	2021	10	14	41	41	0
2021	10	15	2021	10	15	59	58	0
2021	10	16	2021	10	16	15	14	0
2021	10	17	2021	10	17	4	4	0
2021	10	18	2021	10	18	59	58	0
2021	10	19	2021	10	19	25	23	0
2021	10	20	2021	10	20	28	27	1
2021	10	21	2021	10	21	42	41	0
2021	10	22	2021	10	22	21	21	0
2021	10	23	2021	10	23	13	13	0
2021	10	24	2021	10	24	15	15	0
2021	10	25	2021	10	25	39	39	0
2021	10	26	2021	10	26	32	31	0
2021	10	27	2021	10	27	43	42	0
2021	10	28	2021	10	28	27	27	0
2021	10	29	2021	10	29	52	50	0
2021	10	30	2021	10	30	10	10	0
2021	10	31	2021	10	31	15	13	0
2021	11	1	2021	11	1	49	47	0
2021	11	2	2021	11	2	33	31	0
2021	11	3	2021	11	3	66	66	0
2021	11	4	2021	11	4	42	41	0
2021	11	5	2021	11	5	47	47	0
2021	11	6	2021	11	6	15	14	0
2021	11	7	2021	11	7	8	8	0
2021	11	8	2021	11	8	40	40	0
2021	11	9	2021	11	9	35	34	0
2021	11	10	2021	11	10	56	56	0
2021	11	11	2021	11	11	44	42	0
2021	11	12	2021	11	12	33	32	0
2021	11	13	2021	11	13	16	16	0
2021	11	14	2021	11	14	16	15	0
2021	11	15	2021	11	15	34	33	0
2021	11	16	2021	11	16	66	66	0
2021	11	17	2021	11	17	43	43	0
2021	11	18	2021	11	18	95	93	0
2021	11	19	2021	11	19	52	52	0
2021	11	20	2021	11	20	16	16	0
2021	11	21	2021	11	21	13	13	0
2021	11	22	2021	11	22	48	46	0
2021	11	23	2021	11	23	96	96	0
2021	11	24	2021	11	24	56	55	0
2021	11	25	2021	11	25	38	38	0
2021	11	26	2021	11	26	55	54	1
2021	11	27	2021	11	27	17	17	0
2021	11	28	2021	11	28	8	8	0
2021	11	29	2021	11	29	104	104	1
2021	11	30	2021	11	30	34	34	0
2021	12	1	2021	12	1	23	23	0
2021	12	2	2021	12	2	45	44	1
2021	12	3	2021	12	3	67	66	0
2021	12	4	2021	12	4	10	9	0
2021	12	5	2021	12	5	10	10	0
2021	12	6	2021	12	6	49	48	0
2021	12	7	2021	12	7	40	39	0
2021	12	8	2021	12	8	50	50	1
2021	12	9	2021	12	9	50	50	0
2021	12	10	2021	12	10	33	32	0
2021	12	11	2021	12	11	13	13	0
2021	12	12	2021	12	12	18	17	0
2021	12	13	2021	12	13	35	34	0
2021	12	14	2021	12	14	40	39	0
2021	12	15	2021	12	15	81	80	0
2021	12	16	2021	12	16	43	42	0
2021	12	17	2021	12	17	21	20	0
2021	12	18	2021	12	18	18	16	0
2021	12	19	2021	12	19	13	12	0
2021	12	20	2021	12	20	51	49	0
2021	12	21	2021	12	21	37	37	0
2021	12	22	2021	12	22	70	70	0
2021	12	23	2021	12	23	76	76	0
2021	12	24	2021	12	24	32	32	0
2021	12	25	2021	12	25	6	5	0
2021	12	26	2021	12	26	10	10	0
2021	12	27	2021	12	27	26	26	1
2021	12	28	2021	12	28	10	10	0
2021	12	29	2021	12	29	22	21	0
2021	12	30	2021	12	30	37	37	0
2021	12	31	2021	12	31	15	15	0
2022	1	5	2022	1	5	37	34	0
2022	1	6	2022	1	6	62	59	0
2022	1	7	2022	1	7	32	31	0
2022	1	8	2022	1	8	15	14	0
2022	1	9	2022	1	9	14	13	0
2022	1	10	2022	1	10	45	41	0
2022	1	11	2022	1	11	54	54	0
2022	1	12	2022	1	12	46	45	0
2022	1	13	2022	1	13	35	31	0
2022	1	14	2022	1	14	37	37	0
2022	1	15	2022	1	15	15	14	0
2022	1	16	2022	1	16	21	20	0
2022	1	17	2022	1	17	55	52	0
2022	1	18	2022	1	18	31	31	0
2022	1	19	2022	1	19	44	43	0
2022	1	20	2022	1	20	52	49	0
2022	1	21	2022	1	21	56	52	0
2022	1	22	2022	1	22	22	19	0
2022	1	23	2022	1	23	10	10	0
2022	1	24	2022	1	24	43	42	0
2022	1	25	2022	1	25	64	64	0
2022	1	26	2022	1	26	15	15	0
2022	1	27	2022	1	27	22	21	0
2022	1	28	2022	1	28	43	40	0
2022	1	29	2022	1	29	13	12	0
2022	1	30	2022	1	30	10	9	0
2022	1	31	2022	1	31	43	42	1
2022	2	1	2022	2	1	33	33	0
2022	2	2	2022	2	2	29	28	0
2022	2	3	2022	2	3	46	44	0
2022	2	4	2022	2	4	33	32	0
2022	2	5	2022	2	5	16	15	0
2022	2	6	2022	2	6	8	6	0
2022	2	7	2022	2	7	69	68	0
2022	2	8	2022	2	8	44	43	0
2022	2	9	2022	2	9	44	42	0
2022	2	10	2022	2	10	42	39	0
2022	2	11	2022	2	11	37	37	0
2022	2	12	2022	2	12	22	22	0
2022	2	13	2022	2	13	7	7	0
2022	2	14	2022	2	14	26	25	1
2022	2	15	2022	2	15	37	33	0
2022	2	16	2022	2	16	35	33	0
2022	2	17	2022	2	17	27	27	0
2022	2	18	2022	2	18	33	28	0
2022	2	19	2022	2	19	10	10	0
2022	2	20	2022	2	20	7	6	0
2022	2	21	2022	2	21	41	39	0
2022	2	22	2022	2	22	27	26	1
2022	2	23	2022	2	23	35	33	0
2022	2	24	2022	2	24	28	27	0
2022	2	25	2022	2	25	23	22	0
2022	2	26	2022	2	26	4	4	0
2022	2	27	2022	2	27	7	7	0
2022	2	28	2022	2	28	36	35	0
2022	3	1	2022	3	1	28	28	0
2022	3	2	2022	3	2	44	44	1
2022	3	3	2022	3	3	22	22	0
2022	3	4	2022	3	4	22	20	0
2022	3	5	2022	3	5	8	7	0
2022	3	6	2022	3	6	7	7	0
2022	3	7	2022	3	7	23	23	0
2022	3	8	2022	3	8	32	32	0
2022	3	9	2022	3	9	15	15	0
2022	3	10	2022	3	10	19	17	0
2022	3	11	2022	3	11	10	10	0
2022	3	12	2022	3	12	2	2	0
2022	3	13	2022	3	13	1	1	0
2022	3	14	2022	3	14	12	11	0
2022	3	15	2022	3	15	27	23	0
2022	3	16	2022	3	16	19	17	0
2022	3	17	2022	3	17	19	19	1
2022	3	18	2022	3	18	16	16	0
2022	3	19	2022	3	19	5	5	0
2022	3	20	2022	3	20	5	5	0
2022	3	21	2022	3	21	18	18	1
2022	3	22	2022	3	22	22	21	0
2022	3	23	2022	3	23	24	23	0
2022	3	24	2022	3	24	12	11	0
2022	3	25	2022	3	25	25	25	0
2022	3	26	2022	3	26	6	6	0
2022	3	27	2022	3	27	5	5	0
2022	3	28	2022	3	28	17	16	1
2022	3	29	2022	3	29	23	22	0
2022	3	30	2022	3	30	13	13	0
2022	3	31	2022	3	31	17	17	0
2022	4	1	2022	4	1	31	31	0
2022	4	2	2022	4	2	3	3	0
2022	4	3	2022	4	3	5	5	0
2022	4	4	2022	4	4	12	12	0
2022	4	5	2022	4	5	10	8	0
2022	4	6	2022	4	6	18	15	0
2022	4	7	2022	4	7	17	15	0
2022	4	8	2022	4	8	19	17	0
2022	4	9	2022	4	9	3	2	0
2022	4	10	2022	4	10	0	0	0
2022	4	11	2022	4	11	8	6	0
2022	4	12	2022	4	12	19	18	1
2022	4	13	2022	4	13	9	8	0
2022	4	14	2022	4	14	11	9	0
2022	4	15	2022	4	15	3	3	0
2022	4	16	2022	4	16	1	1	0
2022	4	17	2022	4	17	0	0	0
2022	4	18	2022	4	18	3	3	0
2022	4	19	2022	4	19	11	10	0
2022	4	20	2022	4	20	11	11	0
2022	4	21	2022	4	21	6	6	0
2022	4	22	2022	4	22	12	10	1
2022	4	23	2022	4	23	2	2	0
2022	4	24	2022	4	24	6	6	0
2022	4	25	2022	4	25	3	3	0
2022	4	26	2022	4	26	7	6	0
2022	4	27	2022	4	27	14	13	1
2022	4	28	2022	4	28	10	9	0
2022	4	29	2022	4	29	8	7	0
2022	4	30	2022	4	30	3	2	0
2022	5	1	2022	5	1	1	1	0
2022	5	2	2022	5	2	5	4	0
